SAMPLE_ID,식품코드,DB군,상용제품,food_name,연도,지역 / 제조사,채취시기,식품상세분류,1회제공량,내용량_단위,총내용량(g),총내용량(mL),에너지(㎉),에너지(kj),수분(g),수분(%),단백질(g),지방(g),탄수화물(g),총당류(g),자당(g),포도당(g),과당(g),유당(g),맥아당(g),갈락토오스(g),총 식이섬유(g),총 식이섬유(%),수용성 식이섬유(g),불용성 식이섬유(g),셀룰로오스(%),리그닌(%),칼슘(㎎),철(㎎),철(㎍),마그네슘(㎎),인(㎎),칼륨(㎎),나트륨(㎎),아연(㎎),구리(㎎),구리(㎍),망간(㎎),망간(㎍),셀레늄(㎍),몰리브덴(㎍),요오드(㎍),염소(㎎),크롬(㎎),비타민 A(㎍),비타민 A(㎍ RE),레티놀(㎍),베타카로틴(㎍),비타민 D(D2+D3)(㎍),비타민 D2(㎍),비타민 D3(㎍),비타민 E(㎎),비타민 E(㎎ α-TE),알파 토코페롤(㎎),베타 토코페롤(㎎),감마 토코페롤(㎎),델타 토코페롤(㎎),알파 토코트리에놀(㎎),베타 토코트리에놀(㎎),감마 토코트리에놀(㎎),델타 토코트리에놀(㎎),토코페롤(㎎),토코트리에놀(㎎),비타민 K(㎎),비타민 K(㎍),비타민 K1(㎍),비타민 K2(㎍),비타민 B1(㎎),비타민 B1(㎍),비타민 B2(㎎),비타민 B2(㎍),나이아신(㎎),나이아신(㎎ NE),나이아신(NE)(㎎),니코틴산 (㎎),니코틴아마이드(㎎),판토텐산(㎎),판토텐산(㎍),비타민 B6(㎎),비타민 B6(㎍),피리독신(㎎),비오틴(㎍),엽산(DFE)(㎍),엽산 - 천연 엽산(㎍),엽산 - 합성 엽산(㎍),비타민 B12(㎎),비타민 B12(㎍),비타민 C(g),비타민 C(㎎),콜린(g),콜린(㎎),총 아미노산(g),총 아미노산(㎎),필수 아미노산(㎎),이소류신(㎎),류신(㎎),라이신(㎎),메티오닌(㎎),페닐알라닌(㎎),트레오닌(㎎),트립토판(㎎),발린(㎎),히스티딘(㎎),아르기닌(㎎),비필수 아미노산(㎎),티로신(㎎),시스테인(㎎),알라닌(㎎),아스파르트산(㎎),글루탐산(㎎),글리신(㎎),프롤린(㎎),세린(㎎),타우린(㎎),글리신 베타인 (㎎),호마린(㎎),트리고넬린(㎎),리보핵산(㎎),데옥시리보핵산(㎎),콜레스테롤(㎎),총 지방산(g),총 필수 지방산(g),총 포화 지방산(g),총 포화 지방산(%),부티르산(4:0)(g),부티르산(4:0)(㎎),카프로산(6:0)(g),카프로산(6:0)(㎎),카프릴산(8:0)(g),카프릴산(8:0)(㎎),카프르산(10:0)(g),카프르산(10:0)(㎎),라우르산(12:0)(g),라우르산(12:0)(㎎),라우르산(12:0)(%),트라이데칸산(13:0)(㎎),미리스트산(14:0)(g),미리스트산(14:0)(㎎),미리스트산(14:0)(%),펜타데칸산(15:0)(㎎),팔미트산(16:0)(g),팔미트산(16:0)(㎎),헵타데칸산(17:0)(㎎),스테아르산(18:0)(g),스테아르산(18:0)(㎎),스테아르산(18:0)(%),아라키드산(20:0)(g),아라키드산(20:0)(㎎),아라키드산(20:0)(%),헨에이코산산(21:0)(㎎),베헨산(22:0)(㎎),트리코산산(23:0)(㎎),리그노세르산(24:0)(㎎),총 단일 불포화지방산(g),총 단일 불포화지방산(%),미리스톨레산(14:1)(g),미리스톨레산(14:1)(㎎),미리스톨레산(14:1)(%),팔미톨레산(16:1)(g),팔미톨레산(16:1)(㎎),팔미톨레산(16:1)(%),헵타데센산(17:1)(㎎),올레산(18:1(n-9))(g),올레산(18:1(n-9))(㎎),올레산(18:1(n-9))(%),박센산(18:1(n-7))(g),박센산(18:1(n-7))(㎎),가돌레산(20:1)(g),가돌레산(20:1)(㎎),에루크산(22:1)(㎎),에루크산(22:1)(%),네르본산(24:1)(㎎),총 다중 불포화지방산(g),총 다중 불포화지방산(%),리놀레산(18:2(n-6)c)(g),리놀레산(18:2(n-6)c)(㎎),리놀레산(18:2(n-6)c)(%),알파 리놀렌산(18:3(n-3))(g),알파 리놀렌산(18:3(n-3))(㎎),감마 리놀렌산(18:3(n-6))(g),감마 리놀렌산(18:3(n-6))(㎎),스테아리돈산(18:4)(%),에이코사디에노산(20:2(n-6))(g),에이코사디에노산(20:2(n-6))(㎎),에이코사트리에노산(20:3(n-3))(㎎),에이코사트리에노산(20:3(n-6))(g),에이코사트리에노산(20:3(n-6))(㎎),아라키돈산(20:4(n-6))(g),아라키돈산(20:4(n-6))(㎎),아라키돈산(20:4(n-6))(%),에이코사테트라에노산(20:4(n-3))(㎎),에이코사펜타에노산(20:5(n-3))(g),에이코사펜타에노산(20:5(n-3))(㎎),에이코사펜타에노산(20:5(n-3))(%),도코사디에노산(22:2)(㎎),도코사펜타에노산(22:5(n-3))(g),도코사펜타에노산(22:5(n-3))(㎎),도코사헥사에노산(22:6(n-3))(g),도코사헥사에노산(22:6(n-3))(㎎),도코사헥사에노산(22:6(n-3))(%),EPA와 DHA의 합(㎎),오메가 3 지방산(g),오메가 6 지방산(g),트랜스 지방산(g),트랜스 올레산(18:1(n-9)t)(g),트랜스 올레산(18:1(n-9)t)(㎎),트랜스 리놀레산 (18:2t)(g),트랜스 리놀레산 (18:2t)(㎎),트랜스 리놀레산(18:3t)(g),트랜스 리놀레산(18:3t)(㎎),트랜스 리놀레산(18:3t)(%),냉산가용성물질(㎎),식염상당량(g),회분(g),폐기율(%),가식부(%),산가용성물질(%),카페인(㎎),성분표출처,발행기관
D018074-ZZ-AVG,D018074,음식,품목대표,미역오이냉국,2020,전국(대표),평균,냉국류,350,g,0,0,21,0,341.9,0,1.3,0.5,3,2.4,0.2,0.2,0.7,0,1.3,0,2.5,0,0,0,0,0,45.05,493.75,0,28.49,23.79,106.37,1144.4,171.38,53.86,0,34.53,0,4.93,0,0,0,0,0,0,0,133.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.9,0,0.02,0,7.31,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0.12,0,0,0,0,0,1192.86,0,76.26,131.68,70.07,6.1,94.89,54.69,0,69.82,28.44,55.51,0,82.53,2.57,73.42,119.9,171.97,66.39,29.84,58.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018075-ZZ-AVG,D018075,음식,품목대표,배추된장국,2020,전국(대표),평균,채소류국.탕,400,g,0,0,79,0,378.8,0,5.8,1.6,10.3,0,0,0,0,0,0,0,2.6,0,0,0,0,0,49.78,1002.22,0,23.46,97.19,379.09,890.79,1915.79,83.68,0,255.72,0,9.86,0,0,0,0,0,0,0,46.68,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,0.19,0,2.32,0,0,0,0,0,0,0,0,0,0,27.65,0,0,0,0.26,0,0,0,0,0,5364.03,0,324.28,461.68,379.16,51.41,241.29,257.09,0,294.63,243.68,435.44,0,324.5,56.75,309.77,495.38,945.95,172.06,136.43,234.53,0,0,0,0,0,0,12.29,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018076-ZZ-AVG,D018076,음식,품목대표,북엇국,2020,전국(대표),평균,어패류국.탕,400,g,0,0,111,0,373.8,0,15.6,3.9,3.4,0.5,0,0.2,0.3,0,0,0,4.2,0,0,0,0,0,58.1,979.36,0,36.09,107.76,445.94,929.98,620.85,119.51,0,181.04,0,19.79,0,0,0,0,0,0,6.49,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,0,0,0,0,0,1.81,0,0.18,0,1.81,0,0,0,0,0,0,0,0,0,0,58.75,0,0,0,0.66,0,0.93,0,0,0,13602.02,0,705.77,1184.59,1292.47,269.88,561.59,588.74,0,728.28,300.2,826.16,0,452.19,36.48,865.95,1554.06,2664.51,641.29,283.33,646.5,0,0,0,0,0,0,86.44,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018077-ZZ-AVG,D018077,음식,품목대표,뼈해장국,2020,전국(대표),평균,육류국.탕,800,g,0,0,206,0,749.9,0,25.6,7.8,8.5,5.1,0.8,1.2,3.1,0,0,0,2.7,0,0,0,0,0,82.57,16244.54,0,64.03,230.46,627.74,2764.62,3651.26,361.58,0,639.02,0,32.75,0,0,0,0,0,0,0,245.22,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85,0,0,0,0,0,0.93,0,0.45,0,16.41,0,0,0,0,0,0,0,0,0,0,70.7,0,0,0,1.4,0,1.37,0,0,0,23197.1,0,862.78,2240.98,1956.69,404.9,1176.66,984.51,0,1435.56,809.54,1522.31,0,742.33,95.44,1494.39,2699.74,3503.56,1211.6,1070.19,985.93,0,0,0,0,0,0,75.6,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,2.2,0,0,0.1,0,0,0,0,0,0,0,0,1.9,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018078-ZZ-AVG,D018078,음식,품목대표,사골국,2020,전국(대표),평균,육류국.탕,400,g,0,0,220,0,355.6,0,22.2,9.7,11.2,0,0,0,0,0,0,0,3.4,0,0,0,0,0,14.14,2.08,0,14.97,112.97,182.7,298.77,5.51,0.08,0,0.05,0,18.52,0,0,0,0,0,0,5.77,36.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.82,0,0,0,0,0.07,0,0.15,0,20.92,0,0,0,0,0,0,0,0,0,0,29.14,0,0,0,2.15,0,0.26,0,0,0,20071.22,0,750.7,1514.21,1680.35,326.4,782.83,894.87,0,844.82,538.09,1477.62,0,601.18,317.78,1398.34,1913.87,3174.31,1757.99,1193.65,904.23,0,0,0,0,0,0,76.48,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,2.7,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.8,0,0,0,4.9,0,0,0.3,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0,0.2,0,0,0,0,0,0,1.3,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018079-ZZ-AVG,D018079,음식,품목대표,삼계탕,2020,전국(대표),평균,육류국.탕,900,g,0,0,911,0,720.2,0,96.1,43.2,34.6,4,2,1.2,0,0,0.8,0,14.4,0,0,0,0,0,123.29,3.86,0,122.96,942.1,1406.48,736.67,6.58,0.51,0,0.27,0,146.43,0,0,0,0,0,0,76.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,4.07,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,60.96,0,0,0,3.54,0,0,0,0,0,66505.35,0,3116.34,5534.36,6051.51,1867.58,2859.86,3261.47,0,3687.66,2312.59,5183.91,0,2361.13,240.48,3259.99,6521.59,10769.25,3759.25,2664.81,3053.57,0,0,0,0,0,0,433.68,0,0,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,9,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,2.7,0,0,0,14.8,0,0,0.9,0,0.1,0,0,0,0,0,0,5.5,0,0,0.3,0,0,0,0,0.1,0,0,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0,0.1,0,0.1,0,0,0,0,6,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018080-ZZ-AVG,D018080,음식,품목대표,새우미역국,2020,전국(대표),평균,어패류국.탕,400,g,0,0,63,0,386.1,0,4.4,1.8,7.3,0,0,0,0,0,0,0,3,0,0,0,0,0,35.23,1.55,0,14,92.08,75.04,20.5,3.22,0.6,0,1.12,0,3.49,0,0,0,0,0,0,0,92.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,0.03,0,0,0,0,0,0,0.02,0,0.89,0,0,0,0,0,0,0,0,0,0,9.18,0,0,0,0.34,0,4.21,0,0,0,4318.06,0,160.15,438.98,376.52,112.96,183.14,179.25,0,141.21,48.85,338.03,0,169.2,52.91,283.41,500.68,753.31,209.14,161.89,208.42,0,0,0,0,0,0,45.23,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018081-ZZ-AVG,D018081,음식,품목대표,새우탕,2020,전국(대표),평균,어패류국.탕,500,g,0,0,163,0,455.3,0,25.8,2.2,10,0.3,0,0.3,0,0,0,0,6.9,0,0,0,0,0,151.44,2.36,0,91.25,280.85,927.99,1340.99,2.95,2.75,0,0.29,0,31.59,0,0,0,0,0,0,0,392.26,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97,0,0,0,0,0,0.23,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,63.15,0,0,0,2.63,0,10.61,0,0,0,21998.76,0,694.77,1679.58,1765.34,528.37,898.44,881.58,0,739.72,387.67,1918.32,0,674.67,142.53,1357.07,2527.7,3857.9,1616.21,1325.98,1002.93,0,0,0,0,0,0,163.64,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018082-ZZ-AVG,D018082,음식,품목대표,선짓국,2020,전국(대표),평균,육류국.탕,600,g,0,0,173,0,557.8,0,23.2,5.7,7.4,0,0,0,0,0,0,0,2.5,0,0,0,0,0,135.67,41,0,27.9,76.35,180.88,1874.43,2.58,0.55,0,0.34,0,50.72,0,0,0,0,0,0,4.49,1053.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,1.72,0,0.49,0,5.63,0,0,0,0,0,0,0,0,0,0,33.49,0,0,0,0,0,14.85,0,0,0,26314,0,400.91,2715.53,2233.13,352.46,1529.2,1165.45,0,1825.14,1044.9,1339.84,0,755.39,128.78,1885.05,2329.34,4687.57,1557.01,1171.9,1192.42,0,0,0,0,0,0,174.29,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0.1,0,0,0,0,0,0,0,0,1.5,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018083-ZZ-AVG,D018083,음식,품목대표,설렁탕,2020,전국(대표),평균,육류국.탕,500,g,0,0,118,0,473.4,0,21.3,2.9,1.8,0,0,0,0,0,0,0,4.9,0,0,0,0,0,33.94,1.41,0,12.08,85.24,116.76,109.78,3.21,0.02,0,0.04,0,19.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.51,0,0,0,0,0,0,0,0,0,0,33.55,0,0,0,1.03,0,12.54,0,0,0,16410,0,643.4,1272.61,1134.4,211.87,512.79,632.85,0,651.04,304.61,1163.48,0,370.82,63.05,1344.62,1397.33,2540.39,2188.64,1265.24,712.87,0,0,0,0,0,0,34.85,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.7,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1.2,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0.7,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018084-ZZ-AVG,D018084,음식,품목대표,쇠고기무국,2020,전국(대표),평균,육류국.탕,400,g,0,0,61,0,385.1,0,5.3,2.5,4.4,0,0,0,0,0,0,0,2.6,0,0,0,0,0,22.44,441.15,0,15.3,66.35,413.36,662,794.5,0,0,59.36,0,9.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0.12,0,3.46,0,0,0,0,0,0,0,0,0,0,12.92,0,0,0,0.47,0,0,0,0,0,4477.77,0,282.05,423.2,314.91,59.75,190.85,231.52,0,222.47,216.66,378.58,0,307.07,61.18,249.41,407.78,707.3,131.99,73.77,219.29,0,0,0,0,0,0,15.57,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018085-ZZ-AVG,D018085,음식,품목대표,쇠고기미역국,2020,전국(대표),평균,육류국.탕,400,g,0,0,52,0,386.1,0,7.4,1,3.3,2.1,0.7,0.6,0.1,0,0.7,0,2.5,0,0,0,0,0,72.05,1729.12,0,48.89,77.47,142.19,782.02,971.04,117.42,0,61.89,0,10.64,0,0,0,0,0,0,0,134.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0.14,0,0.97,0,0,0,0,0,0,0,0,0,0,11.3,0,0,0,0.29,0,0,0,0,0,6293.2,0,365.16,596.92,505.64,98.43,300.06,283.97,0,321.06,150.96,427.88,0,178.44,9.49,421.28,662.81,992.12,448.59,301.7,228.69,0,0,0,0,0,0,16.96,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018086-ZZ-AVG,D018086,음식,품목대표,쇠고기배추국,2020,전국(대표),평균,육류국.탕,400,g,0,0,62,0,383,0,7.3,1.6,4.6,0,0,0,0,0,0,0,1.8,0,0,0,0,0,54.35,0.85,0,22.45,103.97,336.51,990.69,1.64,0.06,0,0.24,0,5.59,0,0,0,0,0,0,0,24.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0.21,0,0.9,0,0,0,0,0,0,0,0,0,0,62.03,0,0,0,0.31,0,0,0,0,0,7137.39,0,354.74,581.24,602.03,127.52,289.39,308.14,0,372.19,233.91,436.76,0,149.8,10.71,510.62,720.76,1543.44,474.47,170.76,250.91,0,0,0,0,0,0,22.3,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018087-ZZ-AVG,D018087,음식,품목대표,순댓국,2020,전국(대표),평균,육류국.탕,600,g,0,0,509,0,479.2,0,14.1,10.5,89.7,1.6,0,1.6,0,0,0,0,12.4,0,0,0,0,0,91.59,7.86,0,50.28,194.62,390.67,1981.58,1.06,0.2,0,1.02,0,45.71,0,0,0,0,0,0,0,767.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,1.26,0,0.14,0,1.23,0,0,0,0,0,0,0,0,0,0,20.47,0,0,0,0,0,45.43,0,0,0,10687.31,0,204.82,815.56,556.8,58.59,336.66,314.89,0,361.44,202.14,710.55,0,243.27,99.55,799.74,691.83,2959.17,1188.89,720.39,423,0,0,0,0,0,0,58,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,2.7,0,0,0.2,0,0,0,0,0,0,0,0,2.9,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018088-ZZ-AVG,D018088,음식,품목대표,순두부달걀탕,2020,전국(대표),평균,기타 국 및 탕류,350,g,0,0,102,0,331.4,0,6.2,7.1,3.3,0,0,0,0,0,0,0,2.8,0,0,0,0,0,35.72,2.29,0,42.55,238.83,576.09,1694.82,6.54,0.64,0,0.36,0,24.66,0,0,0,0,0,0,26.78,225.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0.87,0,0.28,0,0.86,0,0,0,0,0,0,0,0,0,0,46.44,0,0,0,3.51,0,1.66,0,0,0,5003.93,0,186.7,427.59,316.1,228.42,257.2,202.51,0,226.44,99.12,348.5,0,208.85,100.2,320.2,548.01,760.6,192.27,227.87,353.35,0,0,0,0,0,0,119.17,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1.7,0,0,0.1,0,0,0,0,0,0,0,0,1.3,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018089-ZZ-AVG,D018089,음식,품목대표,시금치된장국,2020,전국(대표),평균,채소류국.탕,400,g,0,0,37,0,387.2,0,4.1,0.7,3.9,0.4,0,0,0.1,0,0.3,0,1.8,0,0,0,0,0,61.87,81.81,0,81.81,85.16,722.19,495.32,0.7,0.1,0,0.33,0,4.78,0,0,0,0,0,0,0,856,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0.7,0,0.78,0,2.38,0,0,0,0,0,0,0,0,0,0,31.37,0,0,0,0.55,0,0.7,0,0,0,2484.4,0,99.34,219.3,127.67,20.34,124.88,111.46,0,126.43,82.65,140.88,0,64.79,34.91,136.87,304.11,602.85,123.75,36.25,127.92,0,0,0,0,0,0,2.56,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018090-ZZ-AVG,D018090,음식,품목대표,쑥된장국,2020,전국(대표),평균,채소류국.탕,400,g,0,0,60,0,383.3,0,4.9,1.9,6.1,2.9,0,2.2,0.7,0,0,0,3.1,0,0,0,0,0,40.7,832.05,0,40.33,98.16,591,970.74,454.27,236.22,0,2056.26,0,56.96,0,0,0,0,0,0,0,952.77,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0.1,0,0,0,0,0.38,0,0.24,0,6.88,0,0,0,0,0,0,0,0,0,0,61.56,0,0,0,1.02,0,0.65,0,0,0,3826.55,0,125.76,239.67,188.23,43.19,169.58,149.6,0,170.62,113.25,434.93,0,138.63,17.27,158.96,450.09,898.34,150.4,219.62,158.41,0,0,0,0,0,0,0.83,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
D018091-ZZ-AVG,D018091,음식,품목대표,아욱된장국,2020,전국(대표),평균,채소류국.탕,400,g,0,0,81,0,377.6,0,9.1,2.2,6.3,0.4,0,0,0.1,0,0.3,0,4.6,0,0,0,0,0,455.38,3.56,0,60.82,148.77,487.07,944.34,0.9,0.62,0,0.5,0,35.89,0,0,0,0,0,0,0,902.34,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,78.31,0,0,0,0.59,0,0.71,0,0,0,6568.3,0,349.64,544.94,505.86,129.86,349.38,271.18,0,365.37,167.81,348.1,0,222.61,10.78,455.64,861.52,1086.96,447.92,202.73,247.99,0,0,0,0,0,0,40.86,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,식약처 영양실태조사('20),식품의약품안전처
